customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,tenure_group,AvgMonthlyCharge
8350-NYMVI,No,Female,No,No,No,39,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),41.1,1597.05,+3 anos,40.949999999999996
8353-CFNVI,,Male,No,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.0,4211.55,+3 anos,97.94302325581396
8356-WUAOJ,No,Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,45.0,0-1 ano,45.0
8357-EQXFO,Yes,Female,No,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,660.9,0-1 ano,94.41428571428571
8361-LBRDI,No,Female,No,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.35,1423.85,+3 anos,24.54913793103448
8361-LTMKD,Yes,Male,Yes,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,306.6,0-1 ano,76.65
8364-TRMMK,Yes,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.65,151.3,0-1 ano,50.43333333333334
8372-JUXUI,Yes,Male,No,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,0-1 ano,74.35
8374-UULRV,No,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.05,6309.65,+3 anos,87.63402777777777
8374-XGEJJ,Yes,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0,4388.4,+3 anos,102.05581395348837
8375-DKEBR,Yes,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,0-1 ano,69.6
8375-KVTHK,No,Male,No,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.3,6754.35,+3 anos,99.32867647058823
8378-LKJAF,No,Male,No,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,+3 anos,104.1236842105263
8380-MQINP,No,Female,No,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.3,1079.05,+3 anos,19.619090909090907
8380-PEFPE,Yes,Male,No,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,0-1 ano,71.65
8382-SHQEH,Yes,Female,No,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,764.95,0-1 ano,95.61875
8383-SGHJU,No,Female,No,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,2-3 anos,59.17575757575757
8384-FZBJK,No,Female,No,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,5611.7,+3 anos,98.45087719298245
8386-OSYMC,,Female,No,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.2,6225.4,+3 anos,107.33448275862068
8387-MOJJT,Yes,Female,No,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.95,3384.0,+3 anos,80.57142857142857
8387-UGUSU,No,Female,No,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,284.3,1-2 anos,18.953333333333333
8388-DMKAE,No,Female,No,No,No,8,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.25,174.65,0-1 ano,21.83125
8388-FYNPZ,No,Male,No,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.75,245.15,0-1 ano,61.2875
8390-FESFV,No,Female,No,No,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),84.5,5193.2,+3 anos,83.76129032258065
8393-DLHGA,Yes,Male,No,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.9,2448.75,2-3 anos,97.95
8393-JMVMB,No,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.45,19.45,0-1 ano,19.45
8395-ETZKQ,No,Male,Yes,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.5,1193.55,+3 anos,17.55220588235294
8397-MVTAZ,Yes,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,2-3 anos,102.3529411764706
8398-TBIYD,No,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.7,6185.15,+3 anos,85.9048611111111
8399-YNDCH,Yes,Male,Yes,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.05,1236.15,1-2 anos,58.86428571428572
8400-WZICQ,No,Female,No,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.7,3131.8,+3 anos,56.941818181818185
8401-EMUWF,No,Male,No,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.4,3058.3,+3 anos,72.81666666666668
8402-EIVQS,No,Male,No,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.9,6733.15,+3 anos,100.49477611940299
8402-OOOHJ,No,Female,No,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.65,835.15,+3 anos,20.36951219512195
8404-FYDIB,No,Male,No,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,2-3 anos,84.95192307692308
8404-GFGCZ,No,Male,No,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.6,250.1,0-1 ano,62.525
8404-VIOMB,No,Female,No,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.5,4136.4,+3 anos,62.672727272727265
8404-VLQFB,No,Female,No,Yes,Yes,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.25,394.85,1-2 anos,26.323333333333334
8405-IGQFX,No,Female,No,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),90.05,5817.0,+3 anos,92.33333333333333
8406-LNMHF,No,Male,Yes,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),82.95,4903.15,+3 anos,83.1042372881356
8409-WQJUX,No,Female,No,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,2-3 anos,56.926
8410-BGQXN,No,Male,No,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.4,93.4,0-1 ano,23.35
8413-VONUO,Yes,Male,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,167.3,0-1 ano,83.65
8413-YNHNV,No,Male,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.65,6322.1,+3 anos,91.62463768115943
8414-MYSHR,Yes,Male,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.4,449.75,0-1 ano,89.95
8414-OOEEL,No,Male,No,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.5,5196.1,+3 anos,78.72878787878788
8417-FMLZI,Yes,Male,No,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.55,477.55,0-1 ano,79.59166666666667
8417-GSODA,No,Male,No,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.2,2568.15,2-3 anos,91.71964285714286
8421-WZOOW,No,Female,Yes,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.3,5567.45,+3 anos,97.67456140350878
8429-XIBUM,Yes,Male,No,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,1-2 anos,105.32272727272726
8430-TWCBX,No,Female,No,Yes,No,49,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.7,1032.05,+3 anos,21.062244897959182
8433-WPJTV,No,Female,Yes,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.9,6767.1,+3 anos,104.10923076923078
8433-WXGNA,Yes,Male,No,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,189.2,0-1 ano,94.6
8434-PNQZX,No,Female,No,No,No,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),78.45,3373.4,+3 anos,80.31904761904762
8434-VGEQQ,No,Male,No,Yes,Yes,61,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.55,1305.95,+3 anos,21.409016393442624
8436-BJUMM,Yes,Male,No,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,2070.6,2-3 anos,79.63846153846154
8439-LTUGF,No,Male,No,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.0,198.6,0-1 ano,19.86
8441-SHIPE,No,Female,No,No,No,67,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.6,1790.35,+3 anos,26.721641791044775
8443-WVPSS,Yes,Male,No,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,990.9,0-1 ano,99.09
8443-ZRDBZ,Yes,Male,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,318.9,0-1 ano,79.725
8444-WRIDW,Yes,Female,Yes,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.45,5224.35,+3 anos,79.15681818181818
8445-DNBAE,No,Male,No,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.05,50.05,0-1 ano,50.05
8450-JOVAH,Yes,Male,No,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.7,113.55,0-1 ano,56.775
8450-LUGUK,No,Female,No,Yes,Yes,37,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.1,861.85,+3 anos,23.293243243243243
8450-UYIBU,No,Female,Yes,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.85,1434.6,2-3 anos,40.988571428571426
8454-AATJP,No,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,8405.0,+3 anos,116.73611111111111
8455-HIRAQ,No,Female,No,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,369.3,0-1 ano,46.1625
8456-QDAVC,No,Male,No,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.7,1495.1,1-2 anos,78.68947368421053
8457-XIGKN,No,Male,No,No,No,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.6,356.15,1-2 anos,17.807499999999997
8461-EFQYM,No,Female,No,No,No,38,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,24.25,914.4,+3 anos,24.063157894736843
8464-EETCQ,No,Male,No,No,No,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),18.8,1094.35,+3 anos,19.19912280701754
8465-SBRXP,No,Male,No,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),94.9,3616.25,+3 anos,95.16447368421052
8466-PZBLH,No,Male,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.6,6885.75,+3 anos,102.7723880597015
8467-WYNSR,No,Male,No,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.1,1253.15,1-2 anos,56.96136363636364
8468-EHYJA,No,Female,No,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.65,5497.05,+3 anos,96.43947368421053
8468-FZTOE,No,Female,No,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,74.35,5237.4,+3 anos,72.74166666666666
8469-SNFFH,No,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),79.4,5528.9,+3 anos,78.9842857142857
8473-VUVJN,Yes,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,73.65,0-1 ano,73.65
8474-UMLNT,No,Female,No,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.8,842.25,1-2 anos,64.78846153846153
8480-PPONV,No,Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.55,7159.05,+3 anos,115.46854838709677
8481-YYXWG,Yes,Female,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.35,461.7,0-1 ano,92.34
8485-GJCDN,Yes,Female,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,318.5,0-1 ano,63.7
8486-AYEQH,No,Female,No,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,2227.8,2-3 anos,71.86451612903227
8490-BXHEO,No,Male,Yes,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1411.65,1-2 anos,78.42500000000001
8495-LJDFO,No,Female,Yes,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3,+3 anos,111.1140625
8495-PRWFH,No,Female,Yes,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,+3 anos,57.660714285714285
8496-DMZUK,No,Male,No,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),90.4,2820.65,2-3 anos,94.02166666666668
8496-EJAUI,Yes,Male,No,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.85,1424.5,1-2 anos,74.97368421052632
8498-XXGWA,No,Female,No,Yes,No,65,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.15,3673.15,+3 anos,56.51
8499-BRXTD,No,Male,No,No,No,18,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,401.85,1-2 anos,22.325000000000003
8510-AWCXC,Yes,Female,Yes,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,1308.1,1-2 anos,100.62307692307692
8510-BBWMU,No,Female,No,No,No,41,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.75,806.95,+3 anos,19.681707317073172
8510-TMWYB,No,Female,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3246.45,+3 anos,60.11944444444444
8512-WIWYV,No,Male,No,No,No,32,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.35,707.5,2-3 anos,22.109375
8513-OLYGY,No,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.8,8332.15,+3 anos,115.72430555555555
8514-VZHEB,No,Male,No,Yes,Yes,59,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.5,1147.85,+3 anos,19.45508474576271
8515-OCTJS,Yes,Female,No,No,No,25,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.75,692.1,2-3 anos,27.684
8519-IMDHU,Yes,Male,Yes,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.6,1345.55,1-2 anos,89.70333333333333
8519-QJGJD,Yes,Female,No,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.35,1025.95,1-2 anos,73.28214285714286
8530-KXSOX,,Male,No,Yes,No,68,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.25,1728.2,+3 anos,25.41470588235294
8532-UEFWH,No,Male,No,Yes,Yes,52,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.75,1345.85,+3 anos,25.881730769230767
8535-SFUTN,No,Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.45,6300.15,+3 anos,103.2811475409836
8540-ZQGEA,No,Female,No,Yes,No,54,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.05,1102.4,+3 anos,20.414814814814818
8541-QVFKM,No,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,0-1 ano,79.025
8543-MSDMF,No,Male,No,No,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.4,206.15,0-1 ano,68.71666666666667
8544-GOQSH,No,Female,No,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,1-2 anos,79.45
8544-JNBOX,No,Male,No,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.8,1521.2,+3 anos,21.12777777777778
8547-NSBBO,No,Male,No,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.75,3403.4,2-3 anos,97.24000000000001
8548-AWOFC,No,Male,No,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,63.85,4264.6,+3 anos,64.61515151515152
8550-XSXUQ,No,Male,No,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.55,3420.5,+3 anos,71.26041666666667
8552-OBVRU,No,Female,Yes,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.5,5068.05,+3 anos,105.58437500000001
8559-CIZFV,Yes,Male,No,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,1625.0,1-2 anos,77.38095238095238
8559-WNQZS,No,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.45,20.45,0-1 ano,20.45
8561-NMTBD,No,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),112.35,7388.45,+3 anos,110.27537313432836
8562-GHPPI,No,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.8,19.8,0-1 ano,19.8
8563-IIOXK,Yes,Male,No,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,49.75,331.3,0-1 ano,47.32857142857143
8563-OYMQY,No,Male,No,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.95,1612.2,1-2 anos,94.83529411764707
8564-LDKFL,No,Male,No,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.0,4178.65,+3 anos,104.46624999999999
8565-CLBZW,Yes,Male,No,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,89.85,2165.05,1-2 anos,90.21041666666667
8565-HBFNN,No,Male,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.2,7317.1,+3 anos,106.0449275362319
8565-WUXZU,No,Male,Yes,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.8,6141.65,+3 anos,85.30069444444445
8566-YPRGL,No,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.5,19.5,0-1 ano,19.5
8570-KLJYJ,No,Female,No,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,54.45,1893.5,2-3 anos,52.59722222222222
8571-ZCMCX,No,Female,No,Yes,Yes,47,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.0,2768.65,+3 anos,58.90744680851064
8573-CGOCC,No,Male,No,No,No,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.75,294.9,1-2 anos,18.43125
8573-JGCZW,No,Male,No,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.65,351.55,1-2 anos,20.679411764705883
8577-QSOCG,No,Female,No,Yes,Yes,38,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.2,746.05,+3 anos,19.632894736842104
8580-AECUZ,Yes,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.1,79.1,0-1 ano,79.1
8580-QVLOC,Yes,Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.45,6440.25,+3 anos,89.44791666666667
8582-KRHPJ,No,Male,No,No,No,50,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.0,1782.4,+3 anos,35.648
8584-KMVXD,No,Female,No,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.6,535.55,0-1 ano,66.94375
8587-XYZSF,No,Male,No,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,+3 anos,48.65820895522388
8590-OHDIW,No,Female,No,Yes,Yes,38,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.3,749.35,+3 anos,19.719736842105263
8590-YFFQO,No,Male,No,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.95,4523.25,+3 anos,64.61785714285715
8591-NXRCV,No,Female,No,No,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.65,3090.65,+3 anos,75.38170731707318
8591-TKMZH,No,Male,No,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,111.1,6555.2,+3 anos,111.10508474576271
8592-PLTMQ,No,Female,No,No,No,64,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,24.7,1642.75,+3 anos,25.66796875
8593-WHYHV,Yes,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,264.8,0-1 ano,88.26666666666667
8595-SIZNC,No,Female,Yes,Yes,No,22,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25.6,548.8,1-2 anos,24.94545454545454
8597-CTXVJ,No,Male,No,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,+3 anos,65.02142857142857
8597-CWYHH,No,Male,No,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,+3 anos,91.19302325581396
8601-QACRS,Yes,Female,No,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.6,249.95,0-1 ano,49.989999999999995
8603-IJWDN,Yes,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.6,86.6,0-1 ano,86.6
8605-ITULD,No,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,19.55,0-1 ano,19.55
8606-CIQUL,No,Male,Yes,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8399.15,+3 anos,116.6548611111111
8606-OEGQZ,No,Female,No,No,Yes,18,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.3,454.65,1-2 anos,25.258333333333333
8608-OZTLB,No,Male,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,2802.3,+3 anos,73.74473684210527
8610-WFCJF,Yes,Female,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,4783.5,+3 anos,97.62244897959184
8610-ZIKJJ,No,Female,No,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.3,31.9,0-1 ano,15.95
8612-GXIDD,No,Male,No,Yes,Yes,12,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.4,313.0,0-1 ano,26.083333333333332
8614-VGMMV,Yes,Female,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.1,679.55,1-2 anos,45.30333333333333
8617-ENBDS,No,Male,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.6,232.5,0-1 ano,77.5
